key_mlbam,name_first,name_last
570267,Domingo,Santana
NA,Aaron,Inman
NA,Evan,Jaquez
591718,Jose,Paez
NA,Jed,Jensen
NA,Ryan,O'Connor
NA,Blake,Wellmann
NA,Cole,Cranford
NA,Tyler,Brown
NA,Caleb,Wurzer
NA,John,McCarren
NA,Cedric,Gillette
664168,Breckin,Williams
NA,Cade,Webber
NA,Ma-tae,Hong
NA,Fred,Duquette
607557,Tyler,Hanover
NA,Declan,Elias
701261,Bryan,Chi
NA,Matt,Aronson
NA,Evan,Waterbor
683362,Jack,Seward
450608,Michael,Mendrin
674024,Coll,Stanley
681759,Royman,Blanco
451516,Kevin,Culpepper
824529,Davin,Ronquist
518631,Terry,Doyle
669432,Trevor,Rogers
664313,Juan,Pena
691455,Dany,Martinez
NA,Chris,Canedo
823798,Matt,Bucciero
502228,Luke,Tucker
NA,Alec,Burnett
518866,Jacob,Julius
NA,Kory,Olsen
807344,Enzo,Sawayama
NA,Ho Sol,Yoon
NA,Joey,Valentine
NA,Joe,Duffin
NA,Etienne,van Tielraden
NA,Shane,Ammon
641928,Andrew,O'Brien
542481,Jose,Cabrera
NA,Zack,Jones
602515,Lawrence,Pardo
543454,Alex,Llanos
NA,Justin,Durflinger
622759,Daniel,Barrios
516856,Elvis,Garcia
NA,Jason,Strickland
NA,Jeff,Pierantoni
NA,Jon,Smith
661566,Jose,Tello
NA,Jack,Gilmore
462482,Jake,Upwood
459417,Clayton,Jerome
NA,Daniel,Pruitt
678290,Joseivin,Medina
691438,Esneider,Gomez
823346,Geremy,Tovar
NA,Luke,Carroll
458992,Richard,Spaulding
NA,David,Copeland
NA,Michael,Willis
592612,Josh,Osich
NA,Green,Campbell
NA,Zack,Hynes
NA,Reid,Bukowski
547691,Atsushi,Fujii
573231,Andrew,Walter
NA,Pedro,Smith
692757,Gilbert,Perdomo
682032,Nate,Alexander
657689,Jamill,Moquete
NA,Taisei,Yanagawa
606945,Lindsey,Caughel
607489,Maxx,Catapano
687932,Trevor,Ezell
NA,Hunter,Isaacs
NA,Caleb,Lingenfelter
656747,Micah,Miniard
NA,Brendan,Doonan
623446,Jared,Messer
NA,Seung Soo,Cho
644357,Yhoan,Acosta
519427,Marques,Williams
673145,Geraldi,Diaz
NA,Tyler,Foote
456149,Alejandro,Astorga
605658,Jose,Salazar
806978,Robert,Calaz
641707,Tyler,Horan
450669,Nicholas,Palmisano
699467,Cole,Hathcote
NA,Charles,Bishop
593820,Leoncio,Munoz
469075,Jilmer,Arratia
672335,Cionel,Pérez
691024,Cayden,Wallace
606319,Yefaine,Jerald
665121,Chris,Powell
NA,Ryan,McGrath
699029,Marcelo,Perez
NA,Peyton,Harding
828614,Noah,Czajkowski
NA,Yu Chieh,Tseng
574869,Ping Hung,Chi
683633,Alex,Ramirez
NA,Hugh,Adams
824468,Derek,Duval
NA,Joe,Slocum
NA,Matteo,Rasoira
642091,Nate,Smith
NA,Dánger,García
NA,Byron,Campbell
NA,Keigo,Nakamura
674165,Gustavo,Almonte
809933,Steven,Brooks
450592,Chase,Williams
650826,Eliezer,Ramirez
NA,Kacey,Cheek
468362,Ricardo,Medina
685328,Ronis,Aybar
827635,Alex,Bouchard
452779,Cooper,Eddy
461744,James,Holcomb
687658,Justin,Greene
684267,Yohan,Brito
NA,Keifer,Rawlings
688292,Nathan,Aide
467459,Carlos,Herrera
489014,Shawn,Keil
462407,Brent,Tarbett
NA,Cole,Lee
701808,Cody,Morse
678030,Drew,Weston
628327,Erly,Casanova
NA,Jerome,Duchesneau
665052,Griffin,Conine
NA,Connor,Smalley
689375,Landon,Walker
NA,Jose,Sanchez
622696,Edwin,Villarroel
701085,Daniel,Cantu
NA,Matt,Cronin
687096,Dalton,Fowler
672764,Pablo,Abreu
NA,Graeme,Mann
823181,Connor,Kelley
811573,Myles,Patton
806956,Ethan,Salas
608956,Martin,Alcantara
626933,Ben,Shorto
NA,Je Seong,Bae
NA,Matty,Bapst
NA,Drake,Vernon
NA,Sean,McDermott
NA,Gates,Pee
464433,Juan,Francisco
NA,Evan,Haulik
665001,Trevor,Kelley
692499,Wilder,Perez
502625,Chris,Anderson
685523,Shota,Tatsuta
NA,Matt,Blair
496530,Forrest,Cory
650973,Luis,Silva
572247,Bryce,Weidman
NA,Patrick,Groark
688777,Brian,Herrmann
672084,Spencer,Kreisberg
813877,Aaron,Jamison
NA,Blake,DeMeter
NA,John,Meyer
NA,Tyler,Cox
NA,Makana,Peters
682539,Zach,Reeg
NA,Gavin,Canipe
NA,Reed,Garland
NA,Jonah,Patten
665056,Jamie,Potts
823756,Ryan,DeSanto
668353,Dylan,Stowell
828305,Gregg,Ferrera
NA,Takuya,Nakashima
NA,Connor,Speed
NA,Randall,Kanemaru
502353,Mike,Petello
688527,Kirby,Lambert
803361,Jackson,Lyons
488880,Adalberto,Flores
NA,Tim,Blackmon
NA,Justin,Uribe
NA,Zac,Butler
670910,Luis,Nin
542385,Luis,Cabrera
NA,Robbie,Lavey
NA,Cole,Gebben
447633,Khari,Council
602137,Luis,Ruiz
NA,Indalecio,Romo
664076,Garrett,Cleavinger
607380,Marc,Wik
NA,Hiroki,Momose
NA,Rand,Bestermann
516731,Reginal,Simon
NA,Dane,Ebel
NA,Spencer,Andersen
455361,Amaury,Rivas
676664,JP,Sears
650598,Joan,Mauricio
696491,Gavin,Bruni
822873,Joey,Ciancimino
667912,Carlos,Zuniga
NA,Derek,Woods
NA,Scott,Gorsuch
519033,Matt,Mitchell
822171,A. J.,Hutcheson
NA,Trey,Kamachi
823299,Dylan,Rogers
506452,Yuya,Kubo
680540,Jared,Burkert
NA,Curtis,Wilkes
656640,Turner,Larkins
800652,Ethan,Jenkins
811762,Dawson,Maynard
NA,Jimmy,Reardon
809509,Jack,Nielsen
682124,Brandon,Ramey
823306,Ben,Weber
470503,Alexander,De Los Santos
502744,Michael,Lachapelle
453315,Ryan,Muller
686174,Luke,Oliphant
688593,Dominic,Pilolli
502473,Matthew,Jaimes
666691,Jose,Paula
NA,Tyler,Penner
815214,Orlando,Pacheco
621011,Max,Schrock
649620,Mizuki,Tsuchida
NA,Andrew,Flowers
592404,Sean,Hoelscher
457694,Kyle,Risinger
459839,Justin,Toone
801179,Yu-Min,Lin
608069,Rodney,Daal
664012,Tyler,Mark
656810,Sarkis,Ohanian
595937,Shawon,Dunston
814228,Samuel,Padilla
516773,Ricardo,Belen
NA,Yann,Van Den Brande
NA,Seth,Hagan
496058,Ruben,Agramon
554053,Luis,De La Rosa
669237,Brian,Gursky
670263,Ariel,Burgos
NA,Beau,Dana
688704,Alex,Pribyl
NA,Terrell,Walker
695361,Carson,King
NA,Phil,Richmond
NA,Kyle,Payne
809589,Anthony,Ehly
689549,Shemar,Page
444940,Raymond,Honey
NA,Seth,Comer
NA,Vincent,Caccavale
NA,Sam,Wirsing
NA,Michael,Schultz
NA,Kade,Douglas
693926,Dayle,Feldtman
670198,Jomar,Cortes
800886,Garret,Nielsen
502195,Vic,Black
501950,Dustin,Black
NA,Yong-seok,Son
816344,Rashawn,Pinder
545402,John,Bacon
573102,Trevon,Prince
668977,Graham,Hoffman
672655,Angel,Ramirez
NA,Reggie,Hochstedler
703783,Kyle,Murphy
572075,Devyn,Rivera
570484,Aderlin,Tejeda
669898,Andrew,Daschbach
570711,Francisco,Duran
523028,Chris,Rosenbaum
822631,Gerald,Hanson
674053,Michael,Brdar
691856,Marco,Breindembach
804757,Isaac,Gonzales
803331,Logan,Wash
804098,Jake,McCaw
NA,Leonardo,Lettieri
594999,Tim,Smalling
NA,Mattia,Reginato
806151,Owen,Martin
502233,Kyle,Haas
NA,Cole,Brennan
800057,Jarlin,Guerrero
685315,Connor,Manous
701037,C. J.,Boyd
699665,Cam,Bufford
600296,William,Abreu
801163,AJ,Walter
499563,Thomas,Bowker
NA,Mike,Wroth
815320,Raymon,Rosario
660644,Vidal,Bruján
592728,Clay,Schrader
669040,Aaron,Rzucidlo
488985,Jacob,Hurry
NA,Ricardo,Garcia
541627,Danilo,Del Rio
529372,Ty,Doezie
NA,Kevin,Shul
NA,Christopher,Hess
676715,Nate,Scantlin
450706,Kyle,Wright
686619,Kyle,Schmidt
NA,Sam,Martin
682799,Elio,Prado
595981,Scott,Heineman
621522,Marcus,Greene
NA,Neify,Mateo
450684,Evan,Bailey
801823,Sam,Tanous
NA,Jae Yul,Lee
NA,Gianluca,Baravalle
NA,Hayden,Cartt
676366,Luke,Miller
663330,Jahmai,Jones
815212,Keyner,Martinez
542524,Jose,Almarante
820879,Luis,Pimentel
809960,Rylan,Haider
NA,Cheng Yu,Lo
NA,Dismani,Ortíz
NA,Garrett,Baker
804635,Sebastian,Pisacreta
NA,Jeb,Despard
446163,Justin,Wichert
687316,Grant,Schoen
NA,Owen,Martin
446319,Collin,DeLome
NA,Matt,Mehne
699281,Giovanny,Rivero
NA,Yasunori,Kikuchi
448334,Vince,Vukovich
814379,Austin,Simmons
NA,Bobby,Cavin
643564,Wolfie,Tash
698875,Enrique,Alanis
682154,Joel,Condreay
800792,Aidan,Torpey
502698,Wilberto,Ortiz
572375,Thomas,Keeling
823282,Connor,Nation
692189,Alfredo,Villegas
NA,Adam,Reece
623320,Johnny,Sewald
656464,Kevin,Ginkel
657782,Ian,Tompkins
690266,Andre,Walden
641488,Johnny,Crawford
NA,Connor,Bradley
518505,Matt,Brown
821858,Grady,Fuchs
658660,Robert,Ramer
NA,Jon,Newman
NA,Matt,Dadlani
808622,Aiden,Reynolds
806043,Bristol,Carter
NA,Sung Hun,Kim
506453,Kentaro,Nishimura
NA,Sammy,Rowan
543419,Justin,La Tempa
477044,Jerico,Weitzel
692603,Moises,Valero
650809,Yorbys,Tabares
NA,Alex,Babbitt
NA,Christian,Rodriguez
641146,Alberto,Higuera
489012,Josh,Kay
489819,Geoff,Desmond
NA,Tyler,Do
657493,Jess,Amedee
800602,Reed,Schaefer
NA,Ryan,Knipfer
502480,Cache,Breedlove
605362,Alex,Massey
554229,Rafael,Briceno
587671,Cesar,Carrillo
702041,Chase,Renner
823221,Jermayne,Verdu
NA,Bryce,Walker
NA,Gannon,Kadlecik
NA,James,Goodwin
688683,Jared,Howell
666018,Jonathan,Aranda
514973,Gemmy,Gonzalez
NA,Patrick,Wiseman
519423,Matt,Willard
690963,Cam,Brown
642105,Joey,Starling
696147,Sam,Bachman
NA,Aneudy,Perez
801535,Jaxon,Holder
668698,Todd,Lott
NA,Matt,Berler
NA,Mason,Speirs
NA,Max,Parker
NA,Wes,Van Boom
664322,Luis,Liriano
NA,Jake,Simmerman
622748,Richard,Mitchell
801320,Jacob,Farrell
668548,Alfredo,Benitez
815045,Zachary,Cawyer
451787,Aaron,McRae
678495,Randy,Rodríguez
676871,Evan,Estes
NA,Blake,Glass
699309,Joel,Díaz
702560,Jack,O'Connor
NA,Collin,Fantaskey
808332,Robinson,Ventura
685341,Ripken,Reyes
623244,Patrick,Ervin
NA,Sam,Schner
453010,Kodiak,Quick
543658,Bryan,Pounds
694769,Mike,Webb
NA,Brandon,Gregorich
814828,Marcus,Bradshaw
673990,Andy,Thomas
808242,Diego,Palacios
543242,J. R.,Graham
692854,Isaias,Uribe
816397,Jose,Guevara
NA,Masato,Nakazawa
823670,Robby,Butenschoen
517688,Carlos,Garcia
665701,Alejandro,García
675296,Hayden,Merda
NA,Brian,Donnelly
518986,Andres,Marrero
656828,Jacob,Patterson
NA,Alex,Canino
NA,Jason,Fointno
571610,Evan,Del Colle
547981,Alexeis,Bell
NA,Lázaro,Fernández
445532,James,Samolovitch
NA,Christian,Aiello
NA,Jee Seung,Jang
665789,Kenny,Hernandez
453755,Roberto,Vega
518772,William,Harris
NA,Ryan,Gil
488928,Agustin,Guzman
691439,Angel,Jimenez
NA,Greg,Krause
NA,Tim,Corey
621386,Christian,Jones
814742,Max,Bayles
693918,Derick,Baylis
NA,Kyle,Rosadino
668047,Uriel,Perez
NA,Ryan,Wesley
600853,Jose,Adames
501933,Brian,Baisley
807628,Jack,Fox
824032,Cole,Mascott
514977,Jairo,Marquez
691904,Jesus,Querales
NA,Andrew,Massey
665990,Kleiber,Rodriguez
NA,Jung Hoon,Kim
671217,Sam,Praytor
446890,Grant,Gregg
594750,Hamilton,Bennett
822602,Parker,Marlatt
570662,Flabio,Ortega
NA,Foster,Apple
676683,Jonathan,Lacroix
NA,Ryan,Donohue
809055,Jake,Jaszcz
814547,Johan,Daniel
NA,Steven,Casey
NA,Dean,Niarchos
448802,Jaime,García
814179,Riley,Orr
NA,Sydney,Ward
828488,Brycen,Parrish
489282,Ryan,Saldivar
NA,Shao Hsi,Huang
NA,Lucas,Laster
824199,David,Andrus
NA,Champ,Artigues
446037,Brendan,Monaghan
471775,Javier,Nieves
490995,Alexis,Villegas
NA,Ethan,Solomon
694835,David,Baruch
542938,Bryan,Bingham
699913,Kyle,Cullen
NA,Víctor,Castro
665270,Eric,Kimber
673885,Luis,Nova
689128,Kyle,Gray
688512,Matt,Smith
800628,Brady,Reynolds
825305,Landon,West
695307,Sebastian,Martinez
NA,Adam,Featherstone
NA,Ryan,Mohr
543378,Chris,Joyce
822056,Julian,Scott
801955,Dakota,Barbet
678559,Mark,Zhang
824234,Niko,Gomozias
543809,Zeke,Spruill
NA,Ryan,Hook
NA,Takumaru,Yaoita
NA,Liam,Doyle
801031,LaMarcus,Jones
592184,Brian,Burke
456804,Chris,Jones
682135,Justin,McGregor
695526,Brock,Daniels
669800,Alessandro,Ciarla
NA,Owin,Gunyon
689932,Drew,Reetz
NA,Seth,Brenner
NA,Liam,Patton
680240,Andrew,Compton
679883,Luinder,Avila
NA,Tyler,Cotten
690443,Mike,Antico
NA,Jarrett,Rutledge
NA,Francisco,Cervantes
659823,Katsuki,Matayoshi
805002,Dylan,Lina
664688,Adam,Boghosian
NA,Ramon,Garza
621156,Mitch,Gueller
502246,Chase,Christianson
826168,Adam,Bloebaum
NA,Reece,Calvert
702235,Carlo,Mancillas
699343,Logan,Easley
453236,Mark,Hamilton
691729,Elias,Petiyan
488766,Charles,Carter
658744,Alexander,Vargas
804910,Brady,Robertson
688638,Justin,Looney
444560,Leonardo,Acosta
NA,Dennis,Gamester
800723,Trevin,Michael
NA,Josh,Miller
671219,Caleb,Sloan
821485,Evan,Rishell
699556,Brady,LeJeune-DeAcutis
519080,Efrain,Nieves
657554,Jacques,de Gruy
NA,Sung Jong,Jung
519085,Brett,Oberholtzer
NA,Nate,Volk
693049,Oscar,Colás
554413,Jhorman,Vasquez
NA,Zach,Jarosz
800170,Luis,Rodriguez
808180,Jackson,Edwards
NA,Travis,Weaver
NA,Ethan,Rose
NA,Gyeong-mo,Kim
NA,Charlie,Hejny
821275,Alexis,Marin
595354,Ian,Parry
803173,Justin,Rubin
683681,Jose,Gonzalez
803106,Cam,Cunnings
811599,Anthony,Ortiz
NA,Justin,Praddy
NA,A. J.,Ryan
688140,Daniel,Mondejar
NA,Ricardo,Hernández
599699,Luke,Wilkins
456783,Rogelio,Pinilla
663660,Jack,Conley
656199,Michael,Arroyo
458496,Travis,Ezi
NA,Chase,Pelter
702364,Tommy,Babalis
NA,Takahito,Kudo
NA,Ryoji,Katsuki
692979,Maikel,Serrano
671659,Tyler,Hill
622422,Yonqueli,Perez
NA,Chris,Petrucci
NA,Matt,Burns
NA,Edgar,Acosta
NA,Kuan Yang,Ho
684495,Dyron,Campos
469698,Jose,Zapata
435727,Jason,Osborn
671963,Malik,Williams
808110,Renil,Ramos
NA,Brendan,Flood
802008,Nate,Anderson
446803,Kenny,Holmberg
806272,Zane,Petty
684068,Tyrone,Boaler
803868,Jacob,Gomberg
812775,Andrew,Dunford
671232,Rafael,Gomez
NA,Easton,Amundson
682661,Jose,Bonilla
627460,Kamolphan,Kanjanavisut
800779,Nate,Davis
669284,Jordan,Kurokawa
804266,Jean Paul,Ramos
472597,Raul,Rivas
683445,Jian,Yi
472305,Dario,Ferrand
NA,Talon,Mihalinac
453101,Dustin,Schroer
453139,Tyler,Littlehales
NA,Ivan,Roasio
691995,Michael,Valera
NA,Ryan,Fant
666617,Juan,Perez
823955,Luke,Mistone
488744,Dee,Brown
822684,Shunsuke,Sakaino
NA,Luke,Lindamood
502018,Bryan,Morgado
NA,Kyle,Larsen
809970,Cooper,Kelly
806105,Esmir,Suarez
NA,Ridge,Walker
477229,Jordan,Walden
488914,Brandon,Grabham
NA,Corey,Willig
NA,Bryan,Luke
664757,Aldemar,Burgos
NA,Garrett,Montgomery
NA,Ryan,Cunningham
NA,Tyler,England
805562,Duke,McCarron
NA,Seth,Rayburn
NA,Steve,Taft
NA,David,Meade
668709,JJ,Bleday
670772,Henry,Omana
NA,Jace,Baumann
489226,Mike,Ramlow
801004,Andrew,Duran
701768,Aiden,Van Rensum
NA,Jordan,Williams
663565,Xavier,LeGrant
695935,Vin,Timpanelli
NA,Ben,Kochany
465043,Gustavo,Omana
801322,Donovan,Ohnoutka
572257,Rob,Whitenack
811655,Maddox,Burkitt
822447,Ryan,Young
664119,Austin,Allen
680528,Drew,Demumbrum
682427,Edinson,Diaz
657432,Daniel,Miles
800623,Chase,Hoover
694270,Nathan,Lohmeier
NA,Blake,Hagerty
451474,Cesar,Herrera
454530,Steve,Reiss
543140,Lyndon,Eusea
NA,Bailey,Vuylsteke
NA,Alex,Simon
643242,Will,Callaway
NA,Ryan,Wickman
467590,Yimmy,Nacar
499833,Bobby,Houston
NA,Luke,Melymick
NA,Trey,Wright
593602,Luis,Zerpa
NA,Clint,Gilliland
NA,Javon,Fields
469230,Jesus,Reyes
NA,Rich,McNeal
681475,Luke,Albright
463727,Marcos,Vargas
469844,Welinton,Ramirez
NA,Jin-hwan,Park
678684,Jonneyder,Izarra
NA,Josh,Baker
808026,Alison,Zacarias
641406,Hunter,Brothers
554375,Eduardo,Lopez
542426,Kelvin,Duran
NA,Nick,Sellari
606266,Steven,De La Cruz
NA,Ennio,Retrosi
445989,Francisco,Caraballo
690072,Tavan,Shahidi
NA,Jeremy,Glinski
NA,Hank,Smith
678812,Miguel,Fabrizio
594016,Alvin,Herrera
NA,Henry,Brooke
NA,Chun Jung,Pan
NA,Ryan,Jemar
572773,Jeff,Cinadr
461217,James,Garcia
NA,Tyler,French
605379,Kaleb,Merck
805990,Grant,Kipp
641496,Francisco,Cruz
681870,Erik,Sabrowski
700021,Adrián,Gil
572982,Aaron,LaFountaine
519313,Kellen,St. Luce
NA,Roger,Amador
NA,Reno,Malay
502616,Valentin,Ramos
690033,Elijah,Brown
658140,Wilmer,Rios
808844,Jude,Abbadessa
NA,Justin,Mott
456425,Mike,Rogers
489717,Sean,Danielson
699411,Logan,Garza
NA,Travis,Janes
655317,Fidel,Matos
692735,Jae-wook,Park
449790,Asher,Demme
542543,Deyvi,Jimenez
NA,Lorin,Archibald
807681,Yoon Sung,Oh
677621,Joerlin,De Los Santos
NA,Zach,Brown
NA,Hayden,Winters
NA,Fidel,Romero
488904,Matt,Gibbs
NA,Jake,Borst
594790,Jose,Cuevas
NA,Ryan,Corbett
NA,Isaac,Bouton
680789,Caleb,Sampen
821855,Sawyer,Smith
821271,Leiner,Ramirez
660592,Johnny,Sims
689035,Anthony,Cruz
NA,Dan,Rowbottom
687275,Josh,Mrozek
811579,Matthew,Lorenzano
803705,Kyle,Mueller
518865,Josh,Judy
NA,Josh,Bailey
823990,Zane,Taylor
NA,Cheon-soo,Choi
NA,Robbie,Ross
702317,Drew,Martin
825095,Drake,George
699578,Rhett,McCaffety
489272,Philip,Roy
678355,Nick,Rios
681645,Josue,Ramirez
643433,Jake,Matthews
NA,Blake,Harseim
684055,Huriwaka,Repia
689346,Jon,Fortner
676077,Glenn,Albanese
NA,Robinson,Mastre
571897,Justin,Long
NA,Lee,Miller
489436,Brendan,Wise
822661,Cole,Dillon
685876,Tsuyoshi,Fujiwara
664046,Roman,Collins
681369,Kerry,Wright
656973,Caleb,Smith
672862,Cesar,Porte
543128,Daniel,Eastham
682764,Michael,James
465652,Randy,Garcia
808693,Daniel,Jose Lopez
NA,Takuya,Kuwahara
808613,Hayden,Barnard
542631,Pedro,Martinez
678582,Orceli,Gomez
822098,Gavin,Caston
679026,Erick,Pinales
NA,Stephen,Norrell
NA,Kenta,Suzumegano
804243,Logan,Beard
534215,Billy,Zoffinger
699555,Brandon,Petix
NA,Bernard,Brito
656027,Victor,Grasso
675630,Marques,Inman
519215,Jose,Rodriguez
809835,Karson,Bodily
667807,Douglas,Rodriguez
NA,Nathan,Garza
805050,Luis,Martinez
664310,Brayan,Rodriguez
543614,Ryan,O'Shea
804933,Angel,Garza
669994,Fernando,Calderon
NA,Mike,Caputo
NA,Enrico,Salvatore
682162,Kaleo,Johnson
NA,Kyle,Ayers
812369,Matt,Canizares
NA,Alec,Lemmon
656550,Grant,Holmes
542600,Wady,Pinales
NA,Kevin,Carroll
NA,Blake,Donels
NA,Will,Zimmerman
NA,Josh,Arndt
592473,Adam,Kolarek
656586,Cobi,Johnson
534368,Robert,Boothe
678985,Taylor,Jockers
NA,MacLain,Larson
623438,Jordan,Hershiser
600476,Arialdi,Peguero
502033,Charles,Brewer
500726,Mario,Yepez
NA,Sam,Massey
NA,Lucas,McKinney
NA,Jorge,Buret
668524,Juan,Martinez
665790,Francisco,Mepris
682876,Carlos,Paiva
669223,Richard,Gilbert
500098,Daniel,Quartararo
601713,Nick,Pivetta
NA,Sean,Pavlik
660777,Oliver,Rivero
683723,Joneivy,Polonia
500225,Chad,Stewart
806518,Guillermo,Rosario
NA,Jamie,Whitehead
NA,Zack,Smith
800688,Bobby,Peirce
663599,J. D.,Williams
NA,Juri,Hara
NA,Tom,Corey
518903,Brett,Krill
682943,Christian,Hidalgo
592259,Jake,DePew
NA,Chris,Raasch
NA,Gavin,Lizik
NA,Chi,Wu
445054,B. J.,Hubbert
435720,Glen,Joseph
691829,Jiorgeny,Casimiri
NA,Mitchell,Olson
692437,Winston,Santos
684732,Coby,Taylor
477389,Francisco,Burgos
NA,Naoki,Otani
NA,Keita,Yamauchi
800248,Arfeni,Batista
684517,Bladimir,De La Rosa
656662,Jose,Lopez
NA,Jake,McBreairty
698807,Edwin,Arroyo
450538,Steven,Romero
667607,Shael,Mendoza
NA,Yo-han,Yoon
NA,Alex,Del Rio
680691,Justin,Jarvis
NA,Keisuke,Takano
665083,Pat,Mackenzie
473275,Lucas,Montero
NA,Quinn,Benner
701196,Marco,Encinas
NA,Riley,Schaefer
NA,Tae Kyung,Lee
594697,Kelvin,Rodriguez
688936,Junior,Pimentel
NA,Si Yun,Jang
572224,Rett,Varner
542205,Francisco,Guzman
642117,Champ,Stuart
686172,Ryan,Zamorsky
NA,William,Leskovec
642411,Dainer,Revolledo
623987,Robert,Lewis-Walker
NA,Max,Karnos
NA,Jackson,Decker
NA,CJ,Furey
814230,Styven,Paez
660537,Orangel,Lopez
814787,Cristopher,Presinal
NA,Jacob,Potock
450283,Nathan,Phillips
445981,Carlos,De La Cruz
595116,Will,Arthur
663677,Alex,Reyes
689980,Andy,Marzheuser
689782,Jaxson,Otis
685877,Jason,Funkhouser
503984,Diego,Alvarez
621213,Justin,Brantley
607743,Ben,Thomas
NA,Riccardo,Marcato
690930,McGuire,Weaver
694818,Hunter,Owen
NA,Alfred,Hoti
446794,Jeffery,Derrickson
NA,Ryan,Austin
805970,Derek,Gippson
801914,Keith,Savoy
NA,Ian,Horne
681983,Nick,Johnson
815208,Simon,Colmenares
593599,Eyerys,Guerrero
NA,Genesis,Hillard
529078,Mike,Croley
NA,Yoel,Caballero
456719,Hayden,Gardner
NA,Masaya,Yano
542247,Yinio,Calderon
689031,Emmanuel,Johnson
NA,Levi,Mitchum
596052,Benton,Moss
446901,James,Houser
678583,Miguel,Olivo
596272,Matt,Johnson
543640,Kyle,Peterson
800622,Owen,Egan
457816,David,Harriman
680650,Gustavo,Polanco
475431,Joey,August
823245,Andrew,Berg
455392,Brian,Needham
699109,Cristian,Galindo
656223,Bryce,Beeler
677580,Julio,Machado
NA,Shane,Van Elsacker
815700,Oscar,Romero
NA,Trey,West
NA,Kohki,Saitoh
NA,Ryan,Middleton
545345,Chad,James
NA,Corey,Alexander
NA,Tashi,Clesse
669999,Jean,Peralta
451094,Phil,Polanco
NA,Zach,Vasek
699980,Preston,Johnson
NA,Carter,Cross
800141,David,Lopez
NA,Junya,Ishida
458072,Matthew,Pike
NA,Kris,Keach
NA,Joe,Stefanki
455678,Bobby,Bowman
NA,Quinn,Hodgman
654827,Manuel,Mancilla
NA,Danilo,Cvijović
685332,Carlos,Mendoza
NA,Tara,Mueller
684151,Junior,Guzman
NA,John,Spallin
NA,Jeremy,Strawn
683730,Geremias,Peguero
691581,Julio,Torres
NA,Joey,Thomas
657497,Joey,Aquino
NA,Joseph,Wozny
650708,Oliver,Pascual
687382,Chad,Bell
657740,Jeremy,Rivera
664306,Malvin,Matos
NA,Matt,Littrell
462728,Emmanuel,Pina
543230,Rolando,Gomez
NA,Morgan,Ciantelli
NA,Tzu Hao,Chen
593375,Junior,Agustin
641924,Jacob,Nottingham
NA,Henry,Delá
NA,Álex,Rodríguez
NA,Liam,Fitzpatrick
NA,Beom Seok,Kim
NA,Lucien,Wechsberg
458132,Jordan,Karnofsky
642510,Yosmer,Leal
643567,Chris,Thibideau
801477,Jacob,Wilk
685351,Camden,Vasquez
NA,Freionil,Carrasco
455114,John,Lujan
NA,Yong Ho,Cho
547303,Jun Ho,Ha
676619,Sam,Abbott
NA,Iriandy,Sotelo
453646,Carlos,Villanueva
702496,Dakota,Stone
NA,Vin,Zappulla
683329,Yohann,Dessureault
NA,Sun Woo,Lee
NA,Darren,Lauer
672441,Jeinser,Brete
NA,Jacob,Ladley
NA,Seung-min,Hyun
676345,Aaron,Brown
NA,Naoki,Mitsuhashi
665961,Adonis,Reyes
701590,Khal,Stephen
NA,Ryan,McCourt
476944,Eddie,Rush
801821,Tim,Nicholson
NA,Benji,Luciano
NA,Iverson,Martinez
NA,Jonathan,Fisher
663359,Justin,Maese
690320,Marc,Davis
656753,Al,Molina
NA,Scott,Creedon
NA,JT,Core
643301,Sam,Finfer
NA,Cooper,Stewart
676612,Logan,Harasta
NA,Chandler,Debrosse
814338,Payton,Hawkinson
670194,Chris,Burica
807049,Matthew,Donnison
NA,Brandon,Schlichtig
532433,Ace,Purvis
NA,Joe,Powell
NA,Lucas,DeSantis
NA,Cale,Giddings
607362,Cody,Fick
NA,Trey,Rogers
681198,T. J.,Rumfield
621020,Dansby,Swanson
694421,Niko,Jenkins
NA,Andrew,New
502180,Justin,Woodall
808298,Heriberto,Rincon
NA,Josh,Kaplan
649133,Jake,Raffaele
663703,Anthony,Peroni
669168,Bubba,Sangster
821077,Jorge,Nunez
NA,Trevor,Otey
456669,Jared,Johnson
NA,Jong-seop,Park
460078,Anthony,Cicero
NA,Jack,Elkins
NA,Hunter,Hrycyk
NA,Ryan,Hedrick
593640,Christefer,Obispo
681082,Bryson,Stott
NA,Ashton,Dorris
NA,Jordan,Thompson
594857,Keith,Hessler
680496,Ronnie,Ramirez
543516,Brad,McElroy
628324,Tadashi,Settsu
656058,Victor,Mueses
699660,Jake,Escalon
NA,Ralph,Gariano
593960,Juan,Guzman
511250,Jesus,Martinez
425840,Neal,Cotts
616619,Ivan,Jimenez
408051,Jared,Abruzzo
595115,Taylor,Ard
545778,Adam,Piechowski
676989,Garrett,Anderson
677079,Max,Engelbrekt
543263,Justin,Gutsie
543034,Kevin,Coddington
NA,Gabriel,Guevara
700116,Dawson,Linder
NA,Philip,Tahernia
673876,Tom,Lerouge
NA,Adam,Senden
501226,Francisco,Acosta
673364,Ariel,Mojica
NA,Nicco,Lollio
448270,Nick,Blasi
690204,Dylan,Marsh
688948,Caleb,Ricca
683890,Ronny,Sanchez
694778,James,Bradwell
684854,Carlos,Castro
